bs_code,name,target_date,buy_date,entry_px,exit_date,exit_px,exit_reason,ret,pnl,ret_sum_by_stock
sz.000069,华侨城A,2025-11-12,2025-11-12,2.91,2025-12-23,2.52,hold_30d_close,-0.1346206185567011,-0.1346206185567011,-0.1346206185567011
sz.000070,特发信息,2025-08-08,2025-08-08,8.51,2025-09-18,11.12,hold_30d_close,0.3060980023501762,0.3060980023501762,0.3060980023501762
sz.000090,天健集团,2025-10-24,2025-10-24,4.0,2025-12-04,3.92,hold_30d_close,-0.020600000000000018,-0.020600000000000018,-0.020600000000000018
sz.000153,丰原药业,2025-07-02,2025-07-02,6.87,2025-08-12,7.25,hold_30d_close,0.05471295487627363,0.05471295487627363,0.05471295487627363
sz.000155,川能动力,2025-10-30,2025-10-30,12.52,2025-12-10,11.55,hold_30d_close,-0.07807603833865802,-0.07807603833865802,-0.07807603833865802
sz.000400,许继电气,2025-07-22,2025-07-22,23.77723269,2025-09-01,23.06361837,hold_30d_close,-0.03061250521050447,-0.03061250521050447,-0.03061250521050447
sz.000403,派林生物,2025-04-08,2025-04-08,18.170208,2025-05-22,16.36832904,hold_30d_close,-0.09976666666666663,-0.09976666666666663,-0.09976666666666663
sz.000407,胜利股份,2025-09-03,2025-09-03,4.06209606,2025-10-22,3.7926204,hold_30d_close,-0.06693906633906628,-0.06693906633906628,-0.012953913500638264
sz.000407,胜利股份,2025-11-12,2025-11-12,4.57110564,2025-12-23,4.82062014,hold_30d_close,0.053985152838428016,0.053985152838428016,-0.012953913500638264
sz.000410,沈阳机床,2025-10-23,2025-10-23,7.66,2025-12-03,7.51,hold_30d_close,-0.02018224543080944,-0.02018224543080944,-0.02018224543080944
sz.000411,英特集团,2025-12-31,2025-12-31,13.16,2026-02-12,12.15,hold_30d_close,-0.07734772036474165,-0.07734772036474165,-0.07734772036474165
sz.000417,合百集团,2025-08-13,2025-08-13,6.91,2025-09-23,5.91,hold_30d_close,-0.14531780028943558,-0.14531780028943558,-0.14531780028943558
sz.000420,吉林化纤,2025-08-21,2025-08-21,4.68,2025-10-09,4.27,hold_30d_close,-0.08820683760683763,-0.08820683760683763,-0.08820683760683763
sz.000501,武商集团,2025-04-09,2025-04-09,9.74211406,2025-05-23,8.72529301,hold_30d_close,-0.10497375745526845,-0.10497375745526845,-0.10497375745526845
sz.000505,京粮控股,2025-04-15,2025-04-15,7.1880816,2025-05-29,6.430392,hold_30d_close,-0.10600915395284323,-0.10600915395284323,-0.22394248728617652
sz.000505,京粮控股,2025-07-25,2025-07-25,7.5,2025-09-04,6.62,hold_30d_close,-0.11793333333333329,-0.11793333333333329,-0.22394248728617652
sz.000513,丽珠集团,2025-07-17,2025-07-17,42.05,2025-08-27,40.61,hold_30d_close,-0.03484494649227106,-0.03484494649227106,-0.03484494649227106
sz.000514,渝开发,2025-07-08,2025-07-08,5.66,2025-08-18,5.7,hold_30d_close,0.0064671378091873295,0.0064671378091873295,0.0064671378091873295
sz.000519,中兵红箭,2025-06-26,2025-06-26,20.03,2025-08-06,23.09,hold_30d_close,0.15217084373439843,0.15217084373439843,0.15217084373439843
sz.000523,红棉股份,2025-11-27,2025-11-27,3.49,2026-01-09,3.94,hold_30d_close,0.1283398280802292,0.1283398280802292,0.1283398280802292
sz.000525,红太阳,2026-02-10,2026-02-10,7.2,2026-02-13,6.07,hold_30d_close,-0.15754444444444443,-0.15754444444444443,-0.15754444444444443
sz.000530,冰山冷热,2025-07-03,2025-07-03,6.6402264,2025-08-13,6.66,hold_30d_close,0.0023778502732977776,0.0023778502732977776,0.0023778502732977776
sz.000532,华金资本,2026-01-12,2026-01-12,18.88,2026-02-13,16.34,hold_30d_close,-0.13513389830508465,-0.13513389830508465,-0.13513389830508465
sz.000533,顺钠股份,2025-08-05,2025-08-05,7.59,2025-09-15,7.07,hold_30d_close,-0.06911119894598146,-0.06911119894598146,-0.06911119894598146
sz.000534,万泽股份,2025-08-04,2025-08-04,16.76084756,2025-09-12,15.93,hold_30d_close,-0.050170736624490744,-0.050170736624490744,0.25637212051836644
sz.000534,万泽股份,2026-01-20,2026-01-20,25.2,2026-02-13,32.94,hold_30d_close,0.3065428571428572,0.3065428571428572,0.25637212051836644
sz.000536,华映科技,2025-08-08,2025-08-08,5.1,2025-09-18,5.06,hold_30d_close,-0.008443137254901933,-0.008443137254901933,-0.1581659442724459
sz.000536,华映科技,2025-12-16,2025-12-16,5.7,2026-01-28,4.85,hold_30d_close,-0.14972280701754398,-0.14972280701754398,-0.1581659442724459
sz.000543,皖能电力,2025-10-28,2025-10-28,8.74,2025-12-08,8.16,hold_30d_close,-0.06696155606407324,-0.06696155606407324,-0.06696155606407324
sz.000546,金圆股份,2025-07-21,2025-07-21,5.94,2025-08-29,4.95,hold_30d_close,-0.16726666666666673,-0.16726666666666673,-0.16726666666666673
sz.000547,航天发展,2025-06-24,2025-06-24,7.79,2025-08-04,8.3,hold_30d_close,0.06486854942233637,0.06486854942233637,0.06486854942233637
sz.000554,泰山石油,2025-06-16,2025-06-16,7.3569225,2025-07-25,6.83202065,hold_30d_close,-0.07194801950136083,-0.07194801950136083,-0.07194801950136083
sz.000555,神州信息,2025-08-26,2025-08-26,15.71,2025-10-14,13.1,hold_30d_close,-0.1667362189688097,-0.1667362189688097,-0.1667362189688097
sz.000559,万向钱潮,2025-09-16,2025-09-16,9.11,2025-11-04,12.97,hold_30d_close,0.4231102085620199,0.4231102085620199,0.4231102085620199
sz.000560,我爱我家,2026-01-30,2026-01-30,3.34,2026-02-13,3.25,hold_30d_close,-0.027546107784431072,-0.027546107784431072,-0.027546107784431072
sz.000561,烽火电子,2025-08-13,2025-08-13,11.72,2025-09-23,11.16,hold_30d_close,-0.048381569965870355,-0.048381569965870355,-0.048381569965870355
sz.000564,供销大集,2025-09-03,2025-09-03,2.62,2025-10-22,2.67,hold_30d_close,0.01848396946564883,0.01848396946564883,0.01848396946564883
sz.000567,海德股份,2025-10-30,2025-10-30,7.63,2025-12-10,6.94,hold_30d_close,-0.09103250327653996,-0.09103250327653996,-0.09103250327653996
sz.000571,新大洲A,2025-12-04,2025-12-04,6.58,2026-01-16,6.05,hold_30d_close,-0.08114711246200608,-0.08114711246200608,-0.047014840392541585
sz.000571,新大洲A,2026-02-10,2026-02-10,6.91,2026-02-13,7.15,hold_30d_close,0.034132272069464495,0.034132272069464495,-0.047014840392541585
sz.000572,海马汽车,2025-09-16,2025-09-16,5.35,2025-11-04,7.99,hold_30d_close,0.4928579439252338,0.4928579439252338,0.4928579439252338
sz.000582,北部湾港,2025-04-10,2025-04-10,9.83445168,2025-05-26,8.78991072,hold_30d_close,-0.10681242484969951,-0.10681242484969951,-0.10681242484969951
sz.000590,古汉医药,2025-06-17,2025-06-17,10.22,2025-07-28,12.46,hold_30d_close,0.21857808219178082,0.21857808219178082,0.21857808219178082
sz.000592,平潭发展,2025-10-20,2025-10-20,3.83,2025-12-03,11.27,hold_30d_close,1.9419587467362924,1.9419587467362924,1.9419587467362924
sz.000599,青岛双星,2025-06-04,2025-06-04,5.4,2025-07-15,4.94,hold_30d_close,-0.08578518518518514,-0.08578518518518514,-0.11345285435811761
sz.000599,青岛双星,2025-10-27,2025-10-27,6.65,2025-12-05,6.47,hold_30d_close,-0.027667669172932462,-0.027667669172932462,-0.11345285435811761
sz.000600,建投能源,2025-04-16,2025-04-16,6.69324227,2025-05-30,6.59609797,hold_30d_close,-0.015113788098693747,-0.015113788098693747,-0.015113788098693747
sz.000607,华媒控股,2025-06-27,2025-06-27,4.45,2025-08-07,4.7,hold_30d_close,0.05557977528089879,0.05557977528089879,0.05557977528089879
sz.000619,海螺新材,2025-11-12,2025-11-12,7.54,2025-12-23,6.22,hold_30d_close,-0.17566631299734753,-0.17566631299734753,-0.17566631299734753
sz.000620,盈新发展,2025-10-22,2025-10-22,2.18,2025-12-02,3.2,hold_30d_close,0.4672899082568808,0.4672899082568808,0.4672899082568808
sz.000628,高新发展,2025-08-12,2025-08-12,50.12,2025-09-22,55.03,hold_30d_close,0.09736488427773342,0.09736488427773342,0.09736488427773342
sz.000629,钒钛股份,2025-11-06,2025-11-06,3.25,2025-12-17,2.94,hold_30d_close,-0.0959846153846154,-0.0959846153846154,-0.0959846153846154
sz.000631,顺发恒能,2025-11-12,2025-11-12,3.79,2025-12-23,3.26,hold_30d_close,-0.14044168865435364,-0.14044168865435364,-0.14044168865435364
sz.000632,三木集团,2025-06-27,2025-06-27,4.25,2025-08-07,4.08,hold_30d_close,-0.04060000000000004,-0.04060000000000004,0.3417787234042552
sz.000632,三木集团,2025-11-04,2025-11-04,4.7,2025-12-15,6.5,hold_30d_close,0.3823787234042552,0.3823787234042552,0.3417787234042552
sz.000633,合金投资,2025-11-14,2025-11-14,8.1,2025-12-25,7.64,hold_30d_close,-0.057390123456790135,-0.057390123456790135,-0.057390123456790135
sz.000635,英力特,2025-07-11,2025-07-11,10.06,2025-08-21,9.31,hold_30d_close,-0.07515268389662029,-0.07515268389662029,-0.22094499158892789
sz.000635,英力特,2025-11-20,2025-11-20,10.4,2025-12-31,8.89,hold_30d_close,-0.1457923076923076,-0.1457923076923076,-0.22094499158892789
sz.000636,风华高科,2025-09-08,2025-09-08,15.49,2025-10-27,17.23,hold_30d_close,0.11173053582956742,0.11173053582956742,0.03416327563427732
sz.000636,风华高科,2025-10-27,2025-10-27,17.41,2025-12-05,16.07,hold_30d_close,-0.0775672601952901,-0.0775672601952901,0.03416327563427732
sz.000639,西王食品,2025-05-28,2025-05-28,3.37,2025-07-09,3.31,hold_30d_close,-0.018404154302670683,-0.018404154302670683,-0.20650415430267066
sz.000639,西王食品,2025-12-08,2025-12-08,4.0,2026-01-20,3.25,hold_30d_close,-0.1881,-0.1881,-0.20650415430267066
sz.000650,仁和药业,2025-08-21,2025-08-21,7.02,2025-10-09,6.07,hold_30d_close,-0.13592763532763524,-0.13592763532763524,-0.13592763532763524
sz.000655,金岭矿业,2025-07-09,2025-07-09,8.6741172,2025-08-19,8.65620875,hold_30d_close,-0.0026645847395283077,-0.0026645847395283077,-0.0026645847395283077
sz.000661,长春高新,2025-09-02,2025-09-02,120.19,2025-10-21,120.28,hold_30d_close,0.0001488143772360623,0.0001488143772360623,-0.05610804759057489
sz.000661,长春高新,2025-09-03,2025-09-03,126.13,2025-10-22,119.11,hold_30d_close,-0.05625686196781095,-0.05625686196781095,-0.05610804759057489
sz.000665,湖北广电,2025-07-28,2025-07-28,5.54,2025-09-05,6.09,hold_30d_close,0.09867797833935003,0.09867797833935003,0.09311930065339954
sz.000665,湖北广电,2025-08-06,2025-08-06,6.05,2025-09-16,6.02,hold_30d_close,-0.005558677685950485,-0.005558677685950485,0.09311930065339954
sz.000670,盈方微,2025-07-04,2025-07-04,7.99,2025-08-14,7.98,hold_30d_close,-0.0018515644555693982,-0.0018515644555693982,0.05196197847067016
sz.000670,盈方微,2025-08-08,2025-08-08,8.27,2025-09-18,8.72,hold_30d_close,0.05381354292623956,0.05381354292623956,0.05196197847067016
sz.000672,上峰水泥,2025-07-22,2025-07-22,9.98,2025-09-01,8.78,hold_30d_close,-0.12084048096192397,-0.12084048096192397,-0.12084048096192397
sz.000677,恒天海龙,2025-04-07,2025-04-07,4.03,2025-05-21,5.65,hold_30d_close,0.40138511166253105,0.40138511166253105,0.8338606455703619
sz.000677,恒天海龙,2025-04-09,2025-04-09,4.25,2025-05-23,5.66,hold_30d_close,0.33116470588235297,0.33116470588235297,0.8338606455703619
sz.000677,恒天海龙,2025-05-07,2025-05-07,4.71,2025-06-18,5.19,hold_30d_close,0.1013108280254779,0.1013108280254779,0.8338606455703619
sz.000682,东方电子,2025-08-26,2025-08-26,11.96706425,2025-10-14,12.1,hold_30d_close,0.01050846797701437,0.01050846797701437,0.01050846797701437
sz.000683,博源化工,2025-07-22,2025-07-22,5.47,2025-09-01,6.63,hold_30d_close,0.21146581352833643,0.21146581352833643,0.21146581352833643
sz.000686,东北证券,2025-11-11,2025-11-11,10.6161232,2025-12-22,9.21,hold_30d_close,-0.13305166559483778,-0.13305166559483778,-0.13305166559483778
sz.000698,ST沈化,2025-07-21,2025-07-21,4.5,2025-08-29,4.25,hold_30d_close,-0.056155555555555584,-0.056155555555555584,-0.056155555555555584
sz.000700,模塑科技,2025-08-14,2025-08-14,9.06646788,2025-09-24,11.1986038,hold_30d_close,0.23456720604099263,0.23456720604099263,0.23456720604099263
sz.000702,正虹科技,2025-06-12,2025-06-12,7.35,2025-07-23,7.96,hold_30d_close,0.08239319727891152,0.08239319727891152,0.07682425317953254
sz.000702,正虹科技,2025-07-14,2025-07-14,8.05,2025-08-22,8.01,hold_30d_close,-0.00556894409937898,-0.00556894409937898,0.07682425317953254
sz.000705,浙江震元,2025-07-17,2025-07-17,10.55,2025-08-27,9.36,hold_30d_close,-0.11339620853080586,-0.11339620853080586,-0.11339620853080586
sz.000710,贝瑞基因,2025-07-07,2025-07-07,14.66,2025-08-15,14.47,hold_30d_close,-0.013560436562073685,-0.013560436562073685,-0.19655435676473354
sz.000710,贝瑞基因,2025-08-25,2025-08-25,15.79,2025-10-13,12.91,hold_30d_close,-0.18299392020265987,-0.18299392020265987,-0.19655435676473354
sz.000713,国投丰乐,2025-04-08,2025-04-08,8.0573356,2025-05-22,7.11,hold_30d_close,-0.11817430086441967,-0.11817430086441967,-0.11817430086441967
sz.000718,苏宁环球,2025-09-10,2025-09-10,2.43036192,2025-10-29,2.5686752,hold_30d_close,0.05631056910569103,0.05631056910569103,0.05631056910569103
sz.000721,西安饮食,2025-08-21,2025-08-21,9.84,2025-10-09,8.66,hold_30d_close,-0.12051869918699183,-0.12051869918699183,-0.12051869918699183
sz.000723,美锦能源,2025-07-11,2025-07-11,4.89,2025-08-21,4.7,hold_30d_close,-0.03945480572597122,-0.03945480572597122,-0.22187298754415308
sz.000723,美锦能源,2025-11-18,2025-11-18,5.83,2025-12-29,4.77,hold_30d_close,-0.18241818181818187,-0.18241818181818187,-0.22187298754415308
sz.000727,冠捷科技,2025-09-16,2025-09-16,2.96,2025-11-04,2.61,hold_30d_close,-0.11884324324324332,-0.11884324324324332,-0.11884324324324332
sz.000735,罗牛山,2025-07-25,2025-07-25,7.05,2025-09-04,6.18,hold_30d_close,-0.124004255319149,-0.124004255319149,-0.124004255319149
sz.000737,北方铜业,2025-06-30,2025-06-30,10.95557148,2025-08-08,11.06,hold_30d_close,0.008932001154904712,0.008932001154904712,0.3700849892027135
sz.000737,北方铜业,2025-08-26,2025-08-26,12.55,2025-10-14,17.09,hold_30d_close,0.36115298804780877,0.36115298804780877,0.3700849892027135
sz.000751,锌业股份,2025-07-21,2025-07-21,3.53,2025-08-29,3.53,hold_30d_close,-0.0006,-0.0006,-0.0006
sz.000755,山西高速,2025-11-06,2025-11-06,6.0,2025-12-17,5.12,hold_30d_close,-0.1472666666666666,-0.1472666666666666,-0.1472666666666666
sz.000756,新华制药,2025-11-26,2025-11-26,17.63,2026-01-08,16.03,hold_30d_close,-0.09135439591605206,-0.09135439591605206,-0.09135439591605206
sz.000758,中色股份,2025-07-14,2025-07-14,5.96,2025-08-22,6.27,hold_30d_close,0.05141342281879184,0.05141342281879184,0.05141342281879184
sz.000767,晋控电力,2025-07-15,2025-07-15,3.5,2025-08-25,3.09,hold_30d_close,-0.11774285714285722,-0.11774285714285722,-0.11239047619047629
sz.000767,晋控电力,2026-02-09,2026-02-09,3.36,2026-02-13,3.38,hold_30d_close,0.005352380952380931,0.005352380952380931,-0.11239047619047629
sz.000776,广发证券,2025-09-30,2025-09-30,22.84968555,2025-11-18,22.66,hold_30d_close,-0.00890145122062742,-0.00890145122062742,-0.00890145122062742
sz.000777,中核科技,2025-11-04,2025-11-04,23.86010796,2025-12-15,21.35,hold_30d_close,-0.10580103111888846,-0.10580103111888846,-0.10580103111888846
sz.000785,居然智家,2026-01-14,2026-01-14,3.52,2026-02-13,2.9,hold_30d_close,-0.17673636363636364,-0.17673636363636364,-0.17673636363636364
sz.000788,北大医药,2025-06-17,2025-06-17,7.17500266,2025-07-28,6.82670156,hold_30d_close,-0.04914368932038833,-0.04914368932038833,-0.10865173529739983
sz.000788,北大医药,2025-11-26,2025-11-26,6.96,2026-01-08,6.55,hold_30d_close,-0.059508045977011495,-0.059508045977011495,-0.10865173529739983
sz.000789,万年青,2025-07-22,2025-07-22,6.6,2025-09-01,6.04,hold_30d_close,-0.08544848484848484,-0.08544848484848484,-0.08544848484848484
sz.000792,盐湖股份,2026-01-06,2026-01-06,32.0,2026-02-13,33.66,hold_30d_close,0.05127499999999989,0.05127499999999989,0.05127499999999989
sz.000796,凯撒旅业,2025-07-18,2025-07-18,4.7,2025-08-28,5.38,hold_30d_close,0.14408085106382978,0.14408085106382978,0.14408085106382978
sz.000798,中水渔业,2025-07-03,2025-07-03,8.23,2025-08-13,8.22,hold_30d_close,-0.0018150668286755593,-0.0018150668286755593,0.09263827943708566
sz.000798,中水渔业,2025-11-17,2025-11-17,10.31,2025-12-26,11.29,hold_30d_close,0.09445334626576123,0.09445334626576123,0.09263827943708566
sz.000801,四川九洲,2025-12-15,2025-12-15,17.23,2026-01-27,16.02,hold_30d_close,-0.0708263493905978,-0.0708263493905978,-0.0708263493905978
sz.000802,北京文化,2025-12-25,2025-12-25,5.13,2026-02-06,4.66,hold_30d_close,-0.09221793372319682,-0.09221793372319682,-0.09221793372319682
sz.000809,和展能源,2025-10-31,2025-10-31,3.74,2025-12-11,3.33,hold_30d_close,-0.11022566844919786,-0.11022566844919786,-0.3181427416199295
sz.000809,和展能源,2025-11-06,2025-11-06,4.1,2025-12-17,3.25,hold_30d_close,-0.20791707317073166,-0.20791707317073166,-0.3181427416199295
sz.000810,创维数字,2025-09-10,2025-09-10,13.21,2025-10-29,13.65,hold_30d_close,0.032708099924299835,0.032708099924299835,0.032708099924299835
sz.000811,冰轮环境,2025-12-09,2025-12-09,16.22,2026-01-21,16.58,hold_30d_close,0.021594821208384674,0.021594821208384674,0.018163564130241984
sz.000811,冰轮环境,2026-02-04,2026-02-04,17.66,2026-02-13,17.61,hold_30d_close,-0.0034312570781426903,-0.0034312570781426903,0.018163564130241984
sz.000812,陕西金叶,2025-12-03,2025-12-03,5.41,2026-01-15,4.69,hold_30d_close,-0.13368687615526792,-0.13368687615526792,-0.13368687615526792
sz.000813,德展健康,2025-09-16,2025-09-16,4.72,2025-11-04,4.41,hold_30d_close,-0.06627796610169485,-0.06627796610169485,-0.06627796610169485
sz.000816,智慧农业,2025-12-02,2025-12-02,3.9,2026-01-14,3.66,hold_30d_close,-0.062138461538461434,-0.062138461538461434,-0.062138461538461434
sz.000818,航锦科技,2025-08-25,2025-08-25,28.69,2025-10-13,22.41,hold_30d_close,-0.2194915998605786,-0.2194915998605786,-0.16768796192207702
sz.000818,航锦科技,2026-02-11,2026-02-11,23.09,2026-02-13,24.3,hold_30d_close,0.051803637938501554,0.051803637938501554,-0.16768796192207702
sz.000819,岳阳兴长,2025-07-10,2025-07-10,17.3502907,2025-08-20,17.33,hold_30d_close,-0.001769473200815063,-0.001769473200815063,-0.13044324369261828
sz.000819,岳阳兴长,2025-10-13,2025-10-13,19.52,2025-11-21,17.02,hold_30d_close,-0.12867377049180323,-0.12867377049180323,-0.13044324369261828
sz.000822,山东海化,2025-04-09,2025-04-09,6.3,2025-05-23,5.88,hold_30d_close,-0.06726666666666666,-0.06726666666666666,-0.04491584699453535
sz.000822,山东海化,2026-02-06,2026-02-06,6.1,2026-02-13,6.24,hold_30d_close,0.022350819672131306,0.022350819672131306,-0.04491584699453535
sz.000825,太钢不锈,2025-12-16,2025-12-16,5.11,2026-01-28,5.52,hold_30d_close,0.07963483365949113,0.07963483365949113,0.07963483365949113
sz.000826,启迪环境,2025-09-02,2025-09-02,2.18,2025-10-21,2.27,hold_30d_close,0.04068440366972463,0.04068440366972463,-0.06603804530986726
sz.000826,启迪环境,2025-11-03,2025-11-03,2.45,2025-12-12,2.19,hold_30d_close,-0.10672244897959189,-0.10672244897959189,-0.06603804530986726
sz.000829,天音控股,2025-12-02,2025-12-02,11.65,2026-01-14,11.08,hold_30d_close,-0.049527038626609524,-0.049527038626609524,-0.049527038626609524
sz.000831,中国稀土,2025-07-14,2025-07-14,40.79,2025-08-22,47.48,hold_30d_close,0.16341078695758754,0.16341078695758754,0.16341078695758754
sz.000837,秦川机床,2025-09-03,2025-09-03,14.75252214,2025-10-22,13.23637382,hold_30d_close,-0.10337214334009466,-0.10337214334009466,-0.15503597312732878
sz.000837,秦川机床,2025-09-08,2025-09-08,14.0642706,2025-10-27,13.34609508,hold_30d_close,-0.05166382978723412,-0.05166382978723412,-0.15503597312732878
sz.000838,财信发展,2025-07-04,2025-07-04,2.87,2025-08-14,2.86,hold_30d_close,-0.0040843205574913714,-0.0040843205574913714,0.21026895047054595
sz.000838,财信发展,2025-11-04,2025-11-04,3.21,2025-12-15,3.9,hold_30d_close,0.2143532710280373,0.2143532710280373,0.21026895047054595
sz.000839,国安股份,2025-09-01,2025-09-01,3.13,2025-10-20,2.61,hold_30d_close,-0.16673418530351442,-0.16673418530351442,-0.16673418530351442
sz.000850,华茂股份,2025-06-27,2025-06-27,4.4527756,2025-08-07,4.56,hold_30d_close,0.023480351140982614,0.023480351140982614,0.023480351140982614
sz.000856,冀东装备,2025-07-02,2025-07-02,11.6,2025-08-12,12.42,hold_30d_close,0.07008965517241388,0.07008965517241388,0.07008965517241388
sz.000859,国风新材,2025-04-09,2025-04-09,5.83,2025-05-23,7.92,hold_30d_close,0.3578905660377358,0.3578905660377358,0.3578905660377358
sz.000862,银星能源,2025-04-09,2025-04-09,5.62,2025-05-23,5.42,hold_30d_close,-0.036187188612099644,-0.036187188612099644,-0.036187188612099644
sz.000877,天山股份,2025-07-22,2025-07-22,6.06,2025-09-01,6.61,hold_30d_close,0.09015907590759091,0.09015907590759091,0.09015907590759091
sz.000881,中广核技,2025-05-27,2025-05-27,7.96,2025-07-08,8.86,hold_30d_close,0.11246532663316582,0.11246532663316582,0.11246532663316582
sz.000886,海南高速,2025-07-25,2025-07-25,7.64,2025-09-04,6.26,hold_30d_close,-0.18122827225130883,-0.18122827225130883,-0.36948259323896304
sz.000886,海南高速,2025-12-11,2025-12-11,8.1,2026-01-23,6.58,hold_30d_close,-0.1882543209876542,-0.1882543209876542,-0.36948259323896304
sz.000890,法尔胜,2025-07-17,2025-07-17,4.63,2025-08-27,4.02,hold_30d_close,-0.13234946004319664,-0.13234946004319664,-0.08492245775486704
sz.000890,法尔胜,2025-08-07,2025-08-07,4.37,2025-09-17,4.25,hold_30d_close,-0.028059954233409633,-0.028059954233409633,-0.08492245775486704
sz.000890,法尔胜,2025-09-26,2025-09-26,4.6,2025-11-14,4.95,hold_30d_close,0.07548695652173924,0.07548695652173924,-0.08492245775486704
sz.000892,欢瑞世纪,2025-06-24,2025-06-24,4.39,2025-08-04,4.63,hold_30d_close,0.0540697038724373,0.0540697038724373,0.2909465127778178
sz.000892,欢瑞世纪,2025-08-19,2025-08-19,5.39,2025-09-29,6.67,hold_30d_close,0.2368768089053805,0.2368768089053805,0.2909465127778178
sz.000900,现代投资,2025-07-02,2025-07-02,4.56,2025-08-12,4.36,hold_30d_close,-0.044459649122806824,-0.044459649122806824,-0.044459649122806824
sz.000905,厦门港务,2025-05-20,2025-05-20,9.48348387,2025-07-01,8.0577666,hold_30d_close,-0.150936868765086,-0.150936868765086,-0.150936868765086
sz.000917,电广传媒,2025-10-21,2025-10-21,8.81,2025-12-01,8.58,hold_30d_close,-0.026706696935300877,-0.026706696935300877,-0.026706696935300877
sz.000920,沃顿科技,2025-07-08,2025-07-08,11.93290362,2025-08-18,11.21633226,hold_30d_close,-0.060650041701417814,-0.060650041701417814,-0.12514305804614292
sz.000920,沃顿科技,2025-09-01,2025-09-01,13.39590348,2025-10-20,12.5399988,hold_30d_close,-0.06449301634472511,-0.06449301634472511,-0.12514305804614292
sz.000922,佳电股份,2025-07-23,2025-07-23,13.94,2025-09-02,11.74,hold_30d_close,-0.15841922525107593,-0.15841922525107593,-0.3176213757887104
sz.000922,佳电股份,2025-11-07,2025-11-07,14.88,2025-12-18,12.52,hold_30d_close,-0.15920215053763448,-0.15920215053763448,-0.3176213757887104
sz.000935,四川双马,2025-05-20,2025-05-20,18.54,2025-07-01,18.05,hold_30d_close,-0.027029341963322472,-0.027029341963322472,-0.07159817432617885
sz.000935,四川双马,2025-07-11,2025-07-11,20.08,2025-08-21,20.58,hold_30d_close,0.02430039840637448,0.02430039840637448,-0.07159817432617885
sz.000935,四川双马,2025-07-22,2025-07-22,20.8,2025-09-01,19.38,hold_30d_close,-0.06886923076923086,-0.06886923076923086,-0.07159817432617885
sz.000936,华西股份,2025-09-02,2025-09-02,8.478036,2025-10-21,7.3,hold_30d_close,-0.1395515213193244,-0.1395515213193244,-0.1395515213193244
sz.000948,南天信息,2025-06-12,2025-06-12,20.1097666,2025-07-23,19.83,hold_30d_close,-0.014511976482114063,-0.014511976482114063,-0.014511976482114063
sz.000949,新乡化纤,2025-10-10,2025-10-10,4.59,2025-11-20,4.89,hold_30d_close,0.064759477124183,0.064759477124183,0.064759477124183
sz.000950,重药控股,2025-12-11,2025-12-11,6.4190916,2026-01-23,6.43,hold_30d_close,0.0010993681785129057,0.0010993681785129057,0.0010993681785129057
sz.000952,广济药业,2025-11-25,2025-11-25,8.1,2026-01-07,7.84,hold_30d_close,-0.03269876543209878,-0.03269876543209878,-0.03269876543209878
sz.000953,河化股份,2025-07-31,2025-08-07,7.87,2025-09-17,7.66,hold_30d_close,-0.027283608640406642,-0.027283608640406642,-0.027283608640406642
sz.000957,中通客车,2025-10-16,2025-10-16,12.9236668,2025-11-26,10.77,hold_30d_close,-0.1672451815362494,-0.1672451815362494,-0.1672451815362494
sz.000959,首钢股份,2025-07-03,2025-07-03,3.87,2025-08-13,4.17,hold_30d_close,0.07691937984496115,0.07691937984496115,0.07691937984496115
sz.000962,东方钽业,2025-08-14,2025-08-14,19.20567584,2025-09-24,24.8555784,hold_30d_close,0.2935787941787941,0.2935787941787941,0.2935787941787941
sz.000965,天保基建,2025-04-17,2025-04-17,3.43087368,2025-06-03,3.86970636,hold_30d_close,0.12730697674418606,0.12730697674418606,0.12730697674418606
sz.000966,长源电力,2025-04-28,2025-04-28,5.6170479,2025-06-12,4.59218302,hold_30d_close,-0.1830561403508772,-0.1830561403508772,-0.1830561403508772
sz.000969,安泰科技,2025-12-15,2025-12-15,21.69,2026-01-27,25.09,hold_30d_close,0.15615426463808196,0.15615426463808196,0.15615426463808196
sz.000970,中科三环,2025-07-25,2025-07-25,14.32,2025-09-04,13.97,hold_30d_close,-0.0250413407821229,-0.0250413407821229,-0.0250413407821229
sz.000978,桂林旅游,2025-09-22,2025-09-22,7.74,2025-11-10,6.71,hold_30d_close,-0.13367493540051684,-0.13367493540051684,-0.13367493540051684
sz.000983,山西焦煤,2025-07-23,2025-07-23,7.9564,2025-09-02,6.9121225,hold_30d_close,-0.13185000000000008,-0.13185000000000008,-0.14796480959097313
sz.000983,山西焦煤,2026-02-05,2026-02-05,7.09,2026-02-13,6.98,hold_30d_close,-0.016114809590973066,-0.016114809590973066,-0.14796480959097313
sz.000985,大庆华科,2025-11-12,2025-11-12,23.01,2025-12-23,19.71,hold_30d_close,-0.14401590612777054,-0.14401590612777054,-0.14401590612777054
sz.000987,越秀资本,2025-07-10,2025-07-10,7.7501144,2025-08-20,7.8291972,hold_30d_close,0.009604081632653184,0.009604081632653184,0.009604081632653184
sz.000989,九芝堂,2025-06-04,2025-06-04,9.57,2025-07-15,11.09,hold_30d_close,0.15822967607105526,0.15822967607105526,0.15822967607105526
